station_id,station_name,latitude,longitude,datetime_local,variable,value,unit,timestamp_utc_extraction
MFG19,FOGGIA MONTEROZZI,41.521111,15.591944,2026-05-21 08:00:00,precip_10min_interval,0.0,mm,2026-05-21T08:05:06.147763
MFG19,FOGGIA MONTEROZZI,41.521111,15.591944,2026-05-21 08:00:00,tair_hourly,19.5,°C,2026-05-21T08:05:02.583823
MFG19,FOGGIA MONTEROZZI,41.521111,15.591944,2026-05-21 08:00:00,ws_2m_hourly,5.6,m/s,2026-05-21T08:05:11.837054
MLE34,BARBARO,39.980831,18.1525,2026-05-21 08:00:00,precip_10min_interval,0.0,mm,2026-05-21T08:05:06.147828
MLE34,BARBARO,39.980831,18.1525,2026-05-21 08:00:00,rh_hourly,60.0,%,2026-05-21T08:05:03.965867
MLE34,BARBARO,39.980831,18.1525,2026-05-21 08:00:00,tair_hourly,20.4,°C,2026-05-21T08:05:02.583837
MLE34,BARBARO,39.980831,18.1525,2026-05-21 08:00:00,ws_2m_hourly,4.4,m/s,2026-05-21T08:05:11.837124
MLE35,MALOPRA,40.225555,18.299168,2026-05-21 08:00:00,precip_10min_interval,0.0,mm,2026-05-21T08:05:06.147898
MLE35,MALOPRA,40.225555,18.299168,2026-05-21 08:00:00,rh_hourly,69.0,%,2026-05-21T08:05:03.965881
MLE35,MALOPRA,40.225555,18.299168,2026-05-21 08:00:00,tair_hourly,20.4,°C,2026-05-21T08:05:02.583851
MLE35,MALOPRA,40.225555,18.299168,2026-05-21 08:00:00,ws_2m_hourly,3.6,m/s,2026-05-21T08:05:11.837194
MTA32,MARTINA FRANCA,40.634724,17.277779,2026-05-21 08:00:00,precip_10min_interval,0.0,mm,2026-05-21T08:05:06.147978
MTA32,MARTINA FRANCA,40.634724,17.277779,2026-05-21 08:00:00,rh_hourly,67.0,%,2026-05-21T08:05:03.965894
MTA32,MARTINA FRANCA,40.634724,17.277779,2026-05-21 08:00:00,tair_hourly,17.9,°C,2026-05-21T08:05:02.583863
MTA32,MARTINA FRANCA,40.634724,17.277779,2026-05-21 08:00:00,ws_2m_hourly,1.7,m/s,2026-05-21T08:05:11.837266
0PU01,GUROLAMANNA,40.916111,16.447779,2026-05-21 08:10:00,precip_10min_interval,0.0,mm,2026-05-21T11:14:12.087653
0PU01,GUROLAMANNA,40.916111,16.447779,2026-05-21 08:10:00,ws_10m_hourly,7.9,m/s,2026-05-21T11:14:17.617970
0PU01,GUROLAMANNA,40.916111,16.447779,2026-05-21 08:10:00,ws_2m_hourly,5.5,m/s,2026-05-21T11:14:17.617957
0PU03,LIMELLI D'IMPERATORE,40.883057,16.3125,2026-05-21 08:10:00,precip_10min_interval,0.0,mm,2026-05-21T11:14:12.087722
0PU03,LIMELLI D'IMPERATORE,40.883057,16.3125,2026-05-21 08:10:00,ws_10m_hourly,6.2,m/s,2026-05-21T11:14:17.618115
0PU03,LIMELLI D'IMPERATORE,40.883057,16.3125,2026-05-21 08:10:00,ws_2m_hourly,4.0,m/s,2026-05-21T11:14:17.618109
0PU04,OTTAVA SEDICI,40.7925,17.481943,2026-05-21 08:10:00,precip_10min_interval,0.0,mm,2026-05-21T11:14:12.087811
0PU04,OTTAVA SEDICI,40.7925,17.481943,2026-05-21 08:10:00,ws_10m_hourly,4.3,m/s,2026-05-21T11:14:17.618288
0PU04,OTTAVA SEDICI,40.7925,17.481943,2026-05-21 08:10:00,ws_2m_hourly,1.7,m/s,2026-05-21T11:14:17.618282
0PU06,MAINE,40.543056,18.032223,2026-05-21 08:10:00,precip_10min_interval,0.0,mm,2026-05-21T11:14:12.087878
0PU06,MAINE,40.543056,18.032223,2026-05-21 08:10:00,ws_10m_hourly,4.6,m/s,2026-05-21T11:14:17.618387
0PU06,MAINE,40.543056,18.032223,2026-05-21 08:10:00,ws_2m_hourly,1.2,m/s,2026-05-21T11:14:17.618384
0PU07,TRIONFO,41.347221,15.744167,2026-05-21 08:10:00,precip_10min_interval,0.0,mm,2026-05-21T11:14:12.087950
0PU07,TRIONFO,41.347221,15.744167,2026-05-21 08:10:00,ws_10m_hourly,5.9,m/s,2026-05-21T11:14:17.618464
0PU07,TRIONFO,41.347221,15.744167,2026-05-21 08:10:00,ws_2m_hourly,0.7,m/s,2026-05-21T11:14:17.618461
0PU08,TORRETTA,41.542221,15.173889,2026-05-21 08:10:00,precip_10min_interval,0.0,mm,2026-05-21T11:14:12.088029
0PU08,TORRETTA,41.542221,15.173889,2026-05-21 08:10:00,ws_10m_hourly,5.4,m/s,2026-05-21T11:14:17.618548
0PU08,TORRETTA,41.542221,15.173889,2026-05-21 08:10:00,ws_2m_hourly,0.0,m/s,2026-05-21T11:14:17.618545
0PU10,FRASSANITO,40.237221,18.441389,2026-05-21 08:10:00,precip_10min_interval,0.0,mm,2026-05-21T11:14:12.088084
0PU10,FRASSANITO,40.237221,18.441389,2026-05-21 08:10:00,ws_10m_hourly,7.3,m/s,2026-05-21T11:14:17.618631
0PU10,FRASSANITO,40.237221,18.441389,2026-05-21 08:10:00,ws_2m_hourly,4.4,m/s,2026-05-21T11:14:17.618628
0PU11,BADESSA,40.470554,18.097221,2026-05-21 08:10:00,precip_10min_interval,0.0,mm,2026-05-21T11:14:12.088128
0PU11,BADESSA,40.470554,18.097221,2026-05-21 08:10:00,ws_10m_hourly,6.4,m/s,2026-05-21T11:14:17.618715
0PU11,BADESSA,40.470554,18.097221,2026-05-21 08:10:00,ws_2m_hourly,4.1,m/s,2026-05-21T11:14:17.618711
0PU12,CONTE,39.981945,18.067499,2026-05-21 08:10:00,precip_10min_interval,0.0,mm,2026-05-21T11:14:12.088169
0PU12,CONTE,39.981945,18.067499,2026-05-21 08:10:00,ws_10m_hourly,5.4,m/s,2026-05-21T11:14:17.618802
0PU12,CONTE,39.981945,18.067499,2026-05-21 08:10:00,ws_2m_hourly,1.3,m/s,2026-05-21T11:14:17.618799
0PU13,TORRICELLA,40.343334,17.487778,2026-05-21 08:10:00,precip_10min_interval,0.0,mm,2026-05-21T11:14:12.088210
0PU13,TORRICELLA,40.343334,17.487778,2026-05-21 08:10:00,ws_10m_hourly,7.9,m/s,2026-05-21T11:14:17.618883
0PU13,TORRICELLA,40.343334,17.487778,2026-05-21 08:10:00,ws_2m_hourly,4.6,m/s,2026-05-21T11:14:17.618881
0PU14,TAFURI,40.680832,16.867779,2026-05-21 08:10:00,precip_10min_interval,0.0,mm,2026-05-21T11:14:12.088272
0PU14,TAFURI,40.680832,16.867779,2026-05-21 08:10:00,ws_10m_hourly,8.2,m/s,2026-05-21T11:14:17.618975
0PU14,TAFURI,40.680832,16.867779,2026-05-21 08:10:00,ws_2m_hourly,4.2,m/s,2026-05-21T11:14:17.618967
0PU16,ANDRIA,41.202221,16.201944,2026-05-21 08:10:00,precip_10min_interval,0.0,mm,2026-05-21T11:14:12.088316
0PU16,ANDRIA,41.202221,16.201944,2026-05-21 08:10:00,ws_10m_hourly,3.1,m/s,2026-05-21T11:14:17.619056
0PU16,ANDRIA,41.202221,16.201944,2026-05-21 08:10:00,ws_2m_hourly,0.9,m/s,2026-05-21T11:14:17.619051
0PU17,OSTUNI-SAROLO,40.688332,17.413889,2026-05-21 08:10:00,precip_10min_interval,0.0,mm,2026-05-21T11:14:12.088359
0PU17,OSTUNI-SAROLO,40.688332,17.413889,2026-05-21 08:10:00,ws_10m_hourly,5.3,m/s,2026-05-21T11:14:17.619146
0PU17,OSTUNI-SAROLO,40.688332,17.413889,2026-05-21 08:10:00,ws_2m_hourly,2.9,m/s,2026-05-21T11:14:17.619143
0PU18,MONOPOLI,40.919445,17.294443,2026-05-21 08:10:00,precip_10min_interval,0.0,mm,2026-05-21T11:14:12.088403
0PU18,MONOPOLI,40.919445,17.294443,2026-05-21 08:10:00,ws_10m_hourly,5.5,m/s,2026-05-21T11:14:17.619255
0PU18,MONOPOLI,40.919445,17.294443,2026-05-21 08:10:00,ws_2m_hourly,3.4,m/s,2026-05-21T11:14:17.619252
0PU19,TERLIZZI,41.120834,16.549168,2026-05-21 08:10:00,precip_10min_interval,0.0,mm,2026-05-21T11:14:12.088450
0PU19,TERLIZZI,41.120834,16.549168,2026-05-21 08:10:00,ws_10m_hourly,1.4,m/s,2026-05-21T11:14:17.619344
0PU19,TERLIZZI,41.120834,16.549168,2026-05-21 08:10:00,ws_2m_hourly,0.3,m/s,2026-05-21T11:14:17.619341
0PU20,VILLA CASTELLI,40.553055,17.504444,2026-05-21 08:10:00,precip_10min_interval,0.0,mm,2026-05-21T11:14:12.088495
0PU20,VILLA CASTELLI,40.553055,17.504444,2026-05-21 08:10:00,ws_10m_hourly,6.0,m/s,2026-05-21T11:14:17.619435
0PU20,VILLA CASTELLI,40.553055,17.504444,2026-05-21 08:10:00,ws_2m_hourly,3.3,m/s,2026-05-21T11:14:17.619432
0PU21,CAROVIGNO,40.691944,17.630278,2026-05-21 08:10:00,precip_10min_interval,0.0,mm,2026-05-21T11:14:12.088538
0PU21,CAROVIGNO,40.691944,17.630278,2026-05-21 08:10:00,ws_10m_hourly,4.9,m/s,2026-05-21T11:14:17.619526
0PU21,CAROVIGNO,40.691944,17.630278,2026-05-21 08:10:00,ws_2m_hourly,1.6,m/s,2026-05-21T11:14:17.619523
0PU22,APRICENA,41.773335,15.438611,2026-05-21 08:10:00,precip_10min_interval,0.0,mm,2026-05-21T11:14:12.088589
0PU22,APRICENA,41.773335,15.438611,2026-05-21 08:10:00,ws_10m_hourly,6.9,m/s,2026-05-21T11:14:17.619616
0PU22,APRICENA,41.773335,15.438611,2026-05-21 08:10:00,ws_2m_hourly,1.4,m/s,2026-05-21T11:14:17.619613
0PU23,MANFREDONIA,41.541389,15.885833,2026-05-21 08:10:00,precip_10min_interval,0.0,mm,2026-05-21T11:14:12.088632
0PU23,MANFREDONIA,41.541389,15.885833,2026-05-21 08:10:00,ws_10m_hourly,4.6,m/s,2026-05-21T11:14:17.619706
0PU23,MANFREDONIA,41.541389,15.885833,2026-05-21 08:10:00,ws_2m_hourly,2.4,m/s,2026-05-21T11:14:17.619703
0PU25,NOCIGLIA,40.034443,18.313057,2026-05-21 08:10:00,precip_10min_interval,0.0,mm,2026-05-21T11:14:12.088677
0PU25,NOCIGLIA,40.034443,18.313057,2026-05-21 08:10:00,ws_10m_hourly,5.8,m/s,2026-05-21T11:14:17.619802
0PU25,NOCIGLIA,40.034443,18.313057,2026-05-21 08:10:00,ws_2m_hourly,3.3,m/s,2026-05-21T11:14:17.619797
0PU27,GROTTAGLIE,40.53389,17.362778,2026-05-21 08:10:00,ws_10m_hourly,4.2,m/s,2026-05-21T11:14:17.619890
0PU27,GROTTAGLIE,40.53389,17.362778,2026-05-21 08:10:00,ws_2m_hourly,2.7,m/s,2026-05-21T11:14:17.619886
0PU28,TRANI,41.247501,16.415556,2026-05-21 08:10:00,precip_10min_interval,0.0,mm,2026-05-21T11:14:12.088721
0PU28,TRANI,41.247501,16.415556,2026-05-21 08:10:00,ws_10m_hourly,4.5,m/s,2026-05-21T11:14:17.620032
0PU28,TRANI,41.247501,16.415556,2026-05-21 08:10:00,ws_2m_hourly,2.9,m/s,2026-05-21T11:14:17.620029
0PU30,NOICATTARO,41.021942,16.967777,2026-05-21 08:10:00,precip_10min_interval,0.0,mm,2026-05-21T11:14:12.088770
0PU30,NOICATTARO,41.021942,16.967777,2026-05-21 08:10:00,ws_10m_hourly,5.3,m/s,2026-05-21T11:14:17.620128
0PU30,NOICATTARO,41.021942,16.967777,2026-05-21 08:10:00,ws_2m_hourly,3.4,m/s,2026-05-21T11:14:17.620125
0PU31,ALBEROBELLO,40.790558,17.233334,2026-05-21 08:10:00,precip_10min_interval,0.0,mm,2026-05-21T11:14:12.088817
0PU31,ALBEROBELLO,40.790558,17.233334,2026-05-21 08:10:00,ws_10m_hourly,5.6,m/s,2026-05-21T11:14:17.620240
0PU31,ALBEROBELLO,40.790558,17.233334,2026-05-21 08:10:00,ws_2m_hourly,2.9,m/s,2026-05-21T11:14:17.620237
0PU33,MOCCARI,40.558334,17.851667,2026-05-21 08:10:00,precip_10min_interval,0.0,mm,2026-05-21T11:14:12.088866
0PU33,MOCCARI,40.558334,17.851667,2026-05-21 08:10:00,ws_10m_hourly,7.1,m/s,2026-05-21T11:14:17.620343
0PU33,MOCCARI,40.558334,17.851667,2026-05-21 08:10:00,ws_2m_hourly,5.0,m/s,2026-05-21T11:14:17.620340
0PU34,LATIANO,40.548332,17.688057,2026-05-21 08:10:00,precip_10min_interval,0.0,mm,2026-05-21T11:14:12.088916
0PU34,LATIANO,40.548332,17.688057,2026-05-21 08:10:00,ws_10m_hourly,3.3,m/s,2026-05-21T11:14:17.620439
0PU34,LATIANO,40.548332,17.688057,2026-05-21 08:10:00,ws_2m_hourly,2.8,m/s,2026-05-21T11:14:17.620436
0PU35,SAN VITO DEI NORMANNI,40.629166,17.73361,2026-05-21 08:10:00,precip_10min_interval,0.0,mm,2026-05-21T11:14:12.088964
0PU35,SAN VITO DEI NORMANNI,40.629166,17.73361,2026-05-21 08:10:00,ws_10m_hourly,7.1,m/s,2026-05-21T11:14:17.620540
0PU35,SAN VITO DEI NORMANNI,40.629166,17.73361,2026-05-21 08:10:00,ws_2m_hourly,4.8,m/s,2026-05-21T11:14:17.620537
0PU36,VILLANOVA,41.654167,15.586667,2026-05-21 08:10:00,precip_10min_interval,0.0,mm,2026-05-21T11:14:12.089011
0PU36,VILLANOVA,41.654167,15.586667,2026-05-21 08:10:00,wdir_hourly,,,2026-05-21T08:05:13.706689
0PU36,VILLANOVA,41.654167,15.586667,2026-05-21 08:10:00,ws_10m_hourly,10.9,m/s,2026-05-21T11:14:17.620635
0PU36,VILLANOVA,41.654167,15.586667,2026-05-21 08:10:00,ws_2m_hourly,6.2,m/s,2026-05-21T11:14:17.620632
0PU37,TROIA,41.336388,15.382778,2026-05-21 08:10:00,precip_10min_interval,0.0,mm,2026-05-21T11:14:12.089057
0PU37,TROIA,41.336388,15.382778,2026-05-21 08:10:00,precip_today_accum,0.0,mm,2026-05-21T08:05:08.084574
0PU37,TROIA,41.336388,15.382778,2026-05-21 08:10:00,wdir_hourly,,,2026-05-21T08:05:13.706691
0PU37,TROIA,41.336388,15.382778,2026-05-21 08:10:00,ws_10m_hourly,5.7,m/s,2026-05-21T11:14:17.620732
0PU37,TROIA,41.336388,15.382778,2026-05-21 08:10:00,ws_2m_hourly,5.0,m/s,2026-05-21T11:14:17.620729
0PU38,BORGO LA ROCCA,41.558334,15.516111,2026-05-21 08:10:00,precip_10min_interval,0.0,mm,2026-05-21T11:14:12.089109
0PU38,BORGO LA ROCCA,41.558334,15.516111,2026-05-21 08:10:00,precip_today_accum,0.0,mm,2026-05-21T08:05:08.084578
0PU38,BORGO LA ROCCA,41.558334,15.516111,2026-05-21 08:10:00,wdir_hourly,,,2026-05-21T08:05:13.706694
0PU38,BORGO LA ROCCA,41.558334,15.516111,2026-05-21 08:10:00,ws_10m_hourly,6.6,m/s,2026-05-21T11:14:17.620830
0PU38,BORGO LA ROCCA,41.558334,15.516111,2026-05-21 08:10:00,ws_2m_hourly,4.8,m/s,2026-05-21T11:14:17.620827
0PU40,ARCHE,40.273888,18.013611,2026-05-21 08:10:00,precip_10min_interval,0.0,mm,2026-05-21T11:14:12.089157
0PU40,ARCHE,40.273888,18.013611,2026-05-21 08:10:00,precip_today_accum,0.0,mm,2026-05-21T08:05:08.084581
0PU40,ARCHE,40.273888,18.013611,2026-05-21 08:10:00,wdir_hourly,,,2026-05-21T08:05:13.706697
0PU40,ARCHE,40.273888,18.013611,2026-05-21 08:10:00,ws_10m_hourly,5.7,m/s,2026-05-21T11:14:17.620928
0PU40,ARCHE,40.273888,18.013611,2026-05-21 08:10:00,ws_2m_hourly,2.9,m/s,2026-05-21T11:14:17.620925
0PU41,LECCE,40.326668,18.139999,2026-05-21 08:10:00,precip_10min_interval,0.0,mm,2026-05-21T11:14:12.089200
0PU41,LECCE,40.326668,18.139999,2026-05-21 08:10:00,precip_today_accum,0.0,mm,2026-05-21T08:05:08.084584
0PU41,LECCE,40.326668,18.139999,2026-05-21 08:10:00,wdir_hourly,,,2026-05-21T08:05:13.706700
0PU41,LECCE,40.326668,18.139999,2026-05-21 08:10:00,ws_10m_hourly,3.4,m/s,2026-05-21T11:14:17.621017
0PU41,LECCE,40.326668,18.139999,2026-05-21 08:10:00,ws_2m_hourly,2.4,m/s,2026-05-21T11:14:17.621014
0PU42,SALICE SALENTINO,40.390556,17.875278,2026-05-21 08:10:00,precip_10min_interval,0.0,mm,2026-05-21T11:14:12.089259
0PU42,SALICE SALENTINO,40.390556,17.875278,2026-05-21 08:10:00,precip_today_accum,0.0,mm,2026-05-21T08:05:08.084587
0PU42,SALICE SALENTINO,40.390556,17.875278,2026-05-21 08:10:00,wdir_hourly,,,2026-05-21T08:05:13.706703
0PU42,SALICE SALENTINO,40.390556,17.875278,2026-05-21 08:10:00,ws_10m_hourly,7.2,m/s,2026-05-21T11:14:17.621110
0PU42,SALICE SALENTINO,40.390556,17.875278,2026-05-21 08:10:00,ws_2m_hourly,5.2,m/s,2026-05-21T11:14:17.621107
0PU43,LUCUGNANO,39.930279,18.3225,2026-05-21 08:10:00,precip_10min_interval,0.0,mm,2026-05-21T11:14:12.089310
0PU43,LUCUGNANO,39.930279,18.3225,2026-05-21 08:10:00,precip_today_accum,0.0,mm,2026-05-21T08:05:08.084590
0PU43,LUCUGNANO,39.930279,18.3225,2026-05-21 08:10:00,wdir_hourly,,,2026-05-21T08:05:13.706706
0PU43,LUCUGNANO,39.930279,18.3225,2026-05-21 08:10:00,ws_10m_hourly,5.3,m/s,2026-05-21T11:14:17.621208
0PU43,LUCUGNANO,39.930279,18.3225,2026-05-21 08:10:00,ws_2m_hourly,2.9,m/s,2026-05-21T11:14:17.621205
0PU44,MANDURIA,40.381943,17.621111,2026-05-21 08:10:00,precip_10min_interval,0.0,mm,2026-05-21T11:14:12.089356
0PU44,MANDURIA,40.381943,17.621111,2026-05-21 08:10:00,precip_today_accum,0.0,mm,2026-05-21T08:05:08.084593
0PU44,MANDURIA,40.381943,17.621111,2026-05-21 08:10:00,wdir_hourly,,,2026-05-21T08:05:13.706708
0PU44,MANDURIA,40.381943,17.621111,2026-05-21 08:10:00,ws_10m_hourly,7.5,m/s,2026-05-21T11:14:17.621322
0PU44,MANDURIA,40.381943,17.621111,2026-05-21 08:10:00,ws_2m_hourly,5.5,m/s,2026-05-21T11:14:17.621318
0PU45,MOTTOLA,40.675556,16.996111,2026-05-21 08:10:00,precip_10min_interval,0.0,mm,2026-05-21T11:14:12.089404
0PU45,MOTTOLA,40.675556,16.996111,2026-05-21 08:10:00,ws_10m_hourly,7.5,m/s,2026-05-21T11:14:17.621417
0PU45,MOTTOLA,40.675556,16.996111,2026-05-21 08:10:00,ws_2m_hourly,4.3,m/s,2026-05-21T11:14:17.621414
0PU46,MASSAFRA,40.582779,17.091944,2026-05-21 08:10:00,precip_10min_interval,0.0,mm,2026-05-21T11:14:12.089452
0PU46,MASSAFRA,40.582779,17.091944,2026-05-21 08:10:00,ws_10m_hourly,5.2,m/s,2026-05-21T11:14:17.621517
0PU46,MASSAFRA,40.582779,17.091944,2026-05-21 08:10:00,ws_2m_hourly,3.5,m/s,2026-05-21T11:14:17.621513
0PU47,CASTELLANETA,40.494446,16.878889,2026-05-21 08:10:00,precip_10min_interval,0.0,mm,2026-05-21T11:14:12.089499
0PU47,CASTELLANETA,40.494446,16.878889,2026-05-21 08:10:00,ws_10m_hourly,4.8,m/s,2026-05-21T11:14:17.621612
0PU47,CASTELLANETA,40.494446,16.878889,2026-05-21 08:10:00,ws_2m_hourly,2.1,m/s,2026-05-21T11:14:17.621609
0PU48,BARI C.N.R. IRSA,41.116943,16.820557,2026-05-21 08:10:00,precip_10min_interval,0.0,mm,2026-05-21T11:14:12.089551
0PU48,BARI C.N.R. IRSA,41.116943,16.820557,2026-05-21 08:10:00,precip_today_accum,0.0,mm,2026-05-21T08:05:08.084606
0PU48,BARI C.N.R. IRSA,41.116943,16.820557,2026-05-21 08:10:00,wdir_hourly,,,2026-05-21T08:05:13.706722
0PU48,BARI C.N.R. IRSA,41.116943,16.820557,2026-05-21 08:10:00,ws_10m_hourly,5.3,m/s,2026-05-21T11:14:17.621709
0PU48,BARI C.N.R. IRSA,41.116943,16.820557,2026-05-21 08:10:00,ws_2m_hourly,3.3,m/s,2026-05-21T11:14:17.621706
0PU49,LOCOROTONDO ITAS,40.757221,17.340834,2026-05-21 08:10:00,precip_10min_interval,0.0,mm,2026-05-21T11:14:12.089601
0PU49,LOCOROTONDO ITAS,40.757221,17.340834,2026-05-21 08:10:00,precip_today_accum,0.0,mm,2026-05-21T08:05:08.084609
0PU49,LOCOROTONDO ITAS,40.757221,17.340834,2026-05-21 08:10:00,wdir_hourly,,,2026-05-21T08:05:13.706725
0PU49,LOCOROTONDO ITAS,40.757221,17.340834,2026-05-21 08:10:00,ws_10m_hourly,6.1,m/s,2026-05-21T11:14:17.621805
0PU49,LOCOROTONDO ITAS,40.757221,17.340834,2026-05-21 08:10:00,ws_2m_hourly,4.1,m/s,2026-05-21T11:14:17.621802
0PU53,TORITTO,40.957222,16.567223,2026-05-21 08:10:00,precip_10min_interval,0.0,mm,2026-05-21T11:14:12.089647
0PU53,TORITTO,40.957222,16.567223,2026-05-21 08:10:00,precip_today_accum,0.0,mm,2026-05-21T08:05:08.084614
0PU53,TORITTO,40.957222,16.567223,2026-05-21 08:10:00,wdir_hourly,,,2026-05-21T08:05:13.706727
0PU53,TORITTO,40.957222,16.567223,2026-05-21 08:10:00,ws_10m_hourly,8.7,m/s,2026-05-21T11:14:17.621906
0PU53,TORITTO,40.957222,16.567223,2026-05-21 08:10:00,ws_2m_hourly,6.7,m/s,2026-05-21T11:14:17.621901
0PU54,TORRE SANTA SUSANNA,40.459442,17.724722,2026-05-21 08:10:00,precip_10min_interval,0.0,mm,2026-05-21T11:14:12.089694
0PU54,TORRE SANTA SUSANNA,40.459442,17.724722,2026-05-21 08:10:00,precip_today_accum,0.0,mm,2026-05-21T08:05:08.084617
0PU54,TORRE SANTA SUSANNA,40.459442,17.724722,2026-05-21 08:10:00,wdir_hourly,,,2026-05-21T08:05:13.706730
0PU54,TORRE SANTA SUSANNA,40.459442,17.724722,2026-05-21 08:10:00,ws_10m_hourly,6.0,m/s,2026-05-21T11:14:17.622000
0PU54,TORRE SANTA SUSANNA,40.459442,17.724722,2026-05-21 08:10:00,ws_2m_hourly,1.2,m/s,2026-05-21T11:14:17.621997
0PU55,LESINA-RIPALTA,41.8475,15.266111,2026-05-21 08:10:00,precip_10min_interval,0.0,mm,2026-05-21T11:14:12.089744
0PU55,LESINA-RIPALTA,41.8475,15.266111,2026-05-21 08:10:00,precip_today_accum,0.0,mm,2026-05-21T08:05:08.084620
0PU55,LESINA-RIPALTA,41.8475,15.266111,2026-05-21 08:10:00,wdir_hourly,,,2026-05-21T08:05:13.706733
0PU55,LESINA-RIPALTA,41.8475,15.266111,2026-05-21 08:10:00,ws_10m_hourly,6.9,m/s,2026-05-21T11:14:17.622100
0PU55,LESINA-RIPALTA,41.8475,15.266111,2026-05-21 08:10:00,ws_2m_hourly,4.8,m/s,2026-05-21T11:14:17.622097
0PU56,CARLANTINO,41.588333,14.983611,2026-05-21 08:10:00,precip_10min_interval,0.0,mm,2026-05-21T11:14:12.089791
0PU56,CARLANTINO,41.588333,14.983611,2026-05-21 08:10:00,precip_today_accum,0.0,mm,2026-05-21T08:05:08.084624
0PU56,CARLANTINO,41.588333,14.983611,2026-05-21 08:10:00,ws_10m_hourly,3.5,m/s,2026-05-21T11:14:17.622196
0PU56,CARLANTINO,41.588333,14.983611,2026-05-21 08:10:00,ws_2m_hourly,2.7,m/s,2026-05-21T11:14:17.622193
0PU57,SANT'AGATA DI PUGLIA,41.150276,15.46,2026-05-21 08:10:00,precip_10min_interval,0.0,mm,2026-05-21T11:14:12.089840
0PU57,SANT'AGATA DI PUGLIA,41.150276,15.46,2026-05-21 08:10:00,ws_10m_hourly,8.3,m/s,2026-05-21T11:14:17.622322
0PU57,SANT'AGATA DI PUGLIA,41.150276,15.46,2026-05-21 08:10:00,ws_2m_hourly,5.3,m/s,2026-05-21T11:14:17.622319
0PU58,GINOSA,40.556389,16.843611,2026-05-21 08:10:00,precip_10min_interval,0.0,mm,2026-05-21T11:14:12.089894
0PU58,GINOSA,40.556389,16.843611,2026-05-21 08:10:00,ws_10m_hourly,4.7,m/s,2026-05-21T11:14:17.622429
0PU58,GINOSA,40.556389,16.843611,2026-05-21 08:10:00,ws_2m_hourly,3.5,m/s,2026-05-21T11:14:17.622426
0PU59,PALAGIANELLO,40.578335,16.975279,2026-05-21 08:10:00,precip_10min_interval,0.0,mm,2026-05-21T11:14:12.089951
0PU59,PALAGIANELLO,40.578335,16.975279,2026-05-21 08:10:00,ws_10m_hourly,7.4,m/s,2026-05-21T11:14:17.622549
0PU59,PALAGIANELLO,40.578335,16.975279,2026-05-21 08:10:00,ws_2m_hourly,5.1,m/s,2026-05-21T11:14:17.622546
0PU60,MINERVINO DI LECCE,40.093613,18.418612,2026-05-21 08:10:00,precip_10min_interval,0.0,mm,2026-05-21T11:14:12.090003
0PU60,MINERVINO DI LECCE,40.093613,18.418612,2026-05-21 08:10:00,ws_10m_hourly,6.5,m/s,2026-05-21T11:14:17.623043
0PU60,MINERVINO DI LECCE,40.093613,18.418612,2026-05-21 08:10:00,ws_2m_hourly,4.3,m/s,2026-05-21T11:14:17.623040
0PU61,NARDO',40.171391,17.976389,2026-05-21 08:10:00,precip_10min_interval,0.0,mm,2026-05-21T11:14:12.090055
0PU61,NARDO',40.171391,17.976389,2026-05-21 08:10:00,ws_10m_hourly,7.3,m/s,2026-05-21T11:14:17.623145
0PU61,NARDO',40.171391,17.976389,2026-05-21 08:10:00,ws_2m_hourly,3.0,m/s,2026-05-21T11:14:17.623142
MBA20,IPSAA,41.22139,16.049723,2026-05-21 08:10:00,precip_10min_interval,0.0,mm,2026-05-21T11:14:12.090116
MBA20,IPSAA,41.22139,16.049723,2026-05-21 08:10:00,ws_2m_hourly,1.8,m/s,2026-05-21T11:14:17.623271
MBA21,MONTEGROSSO,41.132778,16.185833,2026-05-21 08:10:00,precip_10min_interval,0.0,mm,2026-05-21T11:14:12.090172
MBA21,MONTEGROSSO,41.132778,16.185833,2026-05-21 08:10:00,ws_2m_hourly,2.4,m/s,2026-05-21T11:14:17.623328
MBA22,S.P. SANTERAMO,40.80611,16.591389,2026-05-21 08:10:00,precip_10min_interval,0.0,mm,2026-05-21T11:14:12.090241
MBA22,S.P. SANTERAMO,40.80611,16.591389,2026-05-21 08:10:00,ws_2m_hourly,4.8,m/s,2026-05-21T11:14:17.623383
MBA24,CASSANO DELLE MURGE,40.918888,16.78861,2026-05-21 08:10:00,precip_10min_interval,0.0,mm,2026-05-21T11:14:12.090300
MBA24,CASSANO DELLE MURGE,40.918888,16.78861,2026-05-21 08:10:00,ws_2m_hourly,4.8,m/s,2026-05-21T11:14:17.623444
MBA25,SANTERAMO IN COLLE,40.78611,16.775833,2026-05-21 08:10:00,precip_10min_interval,0.0,mm,2026-05-21T11:14:12.090361
MBA25,SANTERAMO IN COLLE,40.78611,16.775833,2026-05-21 08:10:00,ws_2m_hourly,3.6,m/s,2026-05-21T11:14:17.623505
MBA26,CAMPO SPER. UNIBA,41.023609,16.906389,2026-05-21 08:10:00,precip_10min_interval,0.0,mm,2026-05-21T11:14:12.090423
MBA26,CAMPO SPER. UNIBA,41.023609,16.906389,2026-05-21 08:10:00,ws_2m_hourly,2.3,m/s,2026-05-21T11:14:17.623564
